title,abstract,detailed_text,year,month,source_type,tech_field,trl
From Excitement to Anxiety: Exploring English as a Foreign Language Learners' Emotional Experiences in the Artificial Intelligence‐Powered Classrooms,"ABSTRACT The use of artificial intelligence (AI) technologies in second/foreign language education has recently gained a bulk attention. However, the emotional experiences English as foreign (EFL) learners AI‐mediated classes have been ignored. To fill this gap, present qualitative study examined 34 Chinese EFL students' perceptions AI‐induced emotions and regulation strategies. A semi‐structured interview narrative frame were used to collect data. gathered data thematically analysed through latest version MAXQDA software (v. 2023). findings revealed that students had mostly experienced positive ‘motivation’, ‘excitement’, ‘engagement’ ‘confidence’. On negative side, they reported experiencing ‘frustration’, ‘anxiety’ ‘stress’ more frequently their classes. Furthermore, indicated participants six strategies, namely ‘seeking help from others’, ‘shifting attention’, ‘cognitive change’, ‘persistent practice’, ‘staying positive’ ‘suppression’ regulate emotions. are discussed implications provided for educators understand aspect AI injection into L2 education.","ABSTRACT The use of artificial intelligence (AI) technologies in second/foreign language education has recently gained a bulk attention. However, the emotional experiences English as foreign (EFL) learners AI‐mediated classes have been ignored. To fill this gap, present qualitative study examined 34 Chinese EFL students' perceptions AI‐induced emotions and regulation strategies. A semi‐structured interview narrative frame were used to collect data. gathered data thematically analysed through latest version MAXQDA software (v. 2023). findings revealed that students had mostly experienced positive ‘motivation’, ‘excitement’, ‘engagement’ ‘confidence’. On negative side, they reported experiencing ‘frustration’, ‘anxiety’ ‘stress’ more frequently their classes. Furthermore, indicated participants six strategies, namely ‘seeking help from others’, ‘shifting attention’, ‘cognitive change’, ‘persistent practice’, ‘staying positive’ ‘suppression’ regulate emotions. are discussed implications provided for educators understand aspect AI injection into L2 education. From Excitement to Anxiety: Exploring English as a Foreign Language Learners' Emotional Experiences in the Artificial Intelligence‐Powered Classrooms",2024,12,paper,Psychology,NaN
Integration of Generative Artificial Intelligence in Higher Education: Best Practices,"Generative artificial intelligence (GenAI) is transforming various sectors, including education. This study investigates the integration of GenAI in higher education, focusing on its potential to enhance teaching and learning. Through a series workshops courses delivered university professors, it examines opportunities such as improved resource creation challenges like ethical AI usage, proposing best practices for sustainable implementation classroom. The main objective analyze how use tools ChatGPT, Gemini, Claude can improve teachers’ professional skills overall educational experience while ensuring responsible use. methodology comprised literature review practical experimentation with professors. Data collection involved observations, surveys, discussion forums, cooperative activities, exercises focused evaluating AI-generated resources analyzing forum insights identify practices. results highlight several around improving writing, creating resources, supporting lesson planning, increasing teacher productivity. In addition, significant were identified, strategies detecting text. For instance, demonstrated 30% increase confidence highlighting effectiveness these technologies development. To address challenges, education are presented, primarily ongoing training, establishment institutional policies, encouragement use, evaluation impact setting. Best include clear guidelines, prompt development techniques, continuous training ensure teachers effectively responsibly integrate into their instructional These effective aim maximize benefits mitigating risks. prompts activities guidance balanced approach","Generative artificial intelligence (GenAI) is transforming various sectors, including education. This study investigates the integration of GenAI in higher education, focusing on its potential to enhance teaching and learning. Through a series workshops courses delivered university professors, it examines opportunities such as improved resource creation challenges like ethical AI usage, proposing best practices for sustainable implementation classroom. The main objective analyze how use tools ChatGPT, Gemini, Claude can improve teachers’ professional skills overall educational experience while ensuring responsible use. methodology comprised literature review practical experimentation with professors. Data collection involved observations, surveys, discussion forums, cooperative activities, exercises focused evaluating AI-generated resources analyzing forum insights identify practices. results highlight several around improving writing, creating resources, supporting lesson planning, increasing teacher productivity. In addition, significant were identified, strategies detecting text. For instance, demonstrated 30% increase confidence highlighting effectiveness these technologies development. To address challenges, education are presented, primarily ongoing training, establishment institutional policies, encouragement use, evaluation impact setting. Best include clear guidelines, prompt development techniques, continuous training ensure teachers effectively responsibly integrate into their instructional These effective aim maximize benefits mitigating risks. prompts activities guidance balanced approach Integration of Generative Artificial Intelligence in Higher Education: Best Practices",2024,12,paper,Generative grammar,NaN
University Students' Perception and Use of ChatGPT: Generative Artificial Intelligence (AI) in Higher Education,"This quantitative study examined how university students perceive and use generative AI technology, specifically ChatGPT, in higher education. The main objective is to explore describe students' perception of AI, particularly the context A 5-point Likert scale questionnaire was adopted used study. Five hundred from various universities Region XI were surveyed using a stratified random sampling technique. Further, validity reliability assessed Cronbach's Alpha Factor Analysis demonstrated acceptable construct indices. findings revealed that high levels understanding, knowledge, advantages disadvantages, positive attitude, strong intention technologies Moreover, respondents showed moderate level concern about AI.","This quantitative study examined how university students perceive and use generative AI technology, specifically ChatGPT, in higher education. The main objective is to explore describe students' perception of AI, particularly the context A 5-point Likert scale questionnaire was adopted used study. Five hundred from various universities Region XI were surveyed using a stratified random sampling technique. Further, validity reliability assessed Cronbach's Alpha Factor Analysis demonstrated acceptable construct indices. findings revealed that high levels understanding, knowledge, advantages disadvantages, positive attitude, strong intention technologies Moreover, respondents showed moderate level concern about AI. University Students' Perception and Use of ChatGPT: Generative Artificial Intelligence (AI) in Higher Education",2024,12,paper,Generative grammar,NaN
Impact of ChatGPT usage on nursing students education: A cross-sectional study,ChatGPT is a valuable tool that enhances the learning and satisfaction of nursing students. Its integration into education programs not only boosts academic performance but also promotes adoption technological innovations in professional training. Continuous incorporation AI tools recommended to improve outcomes prepare students for evolving healthcare environments.,ChatGPT is a valuable tool that enhances the learning and satisfaction of nursing students. Its integration into education programs not only boosts academic performance but also promotes adoption technological innovations in professional training. Continuous incorporation AI tools recommended to improve outcomes prepare students for evolving healthcare environments. Impact of ChatGPT usage on nursing students education: A cross-sectional study,2024,12,paper,Cross-sectional study,NaN
Transformative strategies in photocatalyst design: merging computational methods and deep learning,"Photocatalysis is a unique technology that harnesses solar energy through in-situ processes, operating without the need for external inputs. It integral to advancing environmental, energy, chemical, and carbon-neutral objectives, promoting dual goals of pollution control carbon reduction. However, conventional approach photocatalyst design faces challenges such as inefficiency, high costs, low success rates, highlighting integrating modern technologies seeking new paradigms. Here, we demonstrate comprehensive overview transformative strategies in design, combining computational materials science with deep learning technologies. The review covers fundamental principles followed by examination methods workflow deep-learning-assisted design. Deep approaches are extensively reviewed, focusing on discovery novel photocatalysts, microstructure property optimization, approaches, application exploration, mechanistic insights into photocatalysis. Finally, highlight synergy between multidimensional computation learning, while discussing future directions development. This offers summary offering not only enhance development photocatalytic but also expand practical applications photocatalysis various domains.","Photocatalysis is a unique technology that harnesses solar energy through in-situ processes, operating without the need for external inputs. It integral to advancing environmental, energy, chemical, and carbon-neutral objectives, promoting dual goals of pollution control carbon reduction. However, conventional approach photocatalyst design faces challenges such as inefficiency, high costs, low success rates, highlighting integrating modern technologies seeking new paradigms. Here, we demonstrate comprehensive overview transformative strategies in design, combining computational materials science with deep learning technologies. The review covers fundamental principles followed by examination methods workflow deep-learning-assisted design. Deep approaches are extensively reviewed, focusing on discovery novel photocatalysts, microstructure property optimization, approaches, application exploration, mechanistic insights into photocatalysis. Finally, highlight synergy between multidimensional computation learning, while discussing future directions development. This offers summary offering not only enhance development photocatalytic but also expand practical applications photocatalysis various domains. Transformative strategies in photocatalyst design: merging computational methods and deep learning",2024,12,paper,Transformative learning,NaN
Comparative analysis of deep neural network architectures for renewable energy forecasting: enhancing accuracy with meteorological and time-based features,"Abstract This study evaluates and differentiates five advanced machine learning models—LSTM, GRU, CNN-LSTM, Random Forest, SVR—aimed at precisely estimating solar wind power generation to enhance renewable energy forecasting. LSTM achieved a remarkable Mean Squared Error (MSE) of 0.010 R2 score 0.90, highlighting its proficiency in capturing intricate temporal relationships. GRU closely followed, demonstrating potential as viable option due combination computational efficiency accuracy (MSE = 0.015, 0.88). In datasets abundant spatial correlations, the CNN-LSTM hybrid demonstrated utility by providing novel insights into spatial–temporal patterns; nonetheless, it lagged considerably accuracy, with mean squared error 0.020 0.87. Conversely, traditional models reliable albeit less dynamic ability elucidate complexities data; for instance, Forest exhibited 0.025, while Support Vector Regression (SVR) recorded an MSE 0.030. The results affirm that deep architectures, particularly LSTM, offer transformative method forecasting, hence enhancing reliability management systems.","Abstract This study evaluates and differentiates five advanced machine learning models—LSTM, GRU, CNN-LSTM, Random Forest, SVR—aimed at precisely estimating solar wind power generation to enhance renewable energy forecasting. LSTM achieved a remarkable Mean Squared Error (MSE) of 0.010 R2 score 0.90, highlighting its proficiency in capturing intricate temporal relationships. GRU closely followed, demonstrating potential as viable option due combination computational efficiency accuracy (MSE = 0.015, 0.88). In datasets abundant spatial correlations, the CNN-LSTM hybrid demonstrated utility by providing novel insights into spatial–temporal patterns; nonetheless, it lagged considerably accuracy, with mean squared error 0.020 0.87. Conversely, traditional models reliable albeit less dynamic ability elucidate complexities data; for instance, Forest exhibited 0.025, while Support Vector Regression (SVR) recorded an MSE 0.030. The results affirm that deep architectures, particularly LSTM, offer transformative method forecasting, hence enhancing reliability management systems. Comparative analysis of deep neural network architectures for renewable energy forecasting: enhancing accuracy with meteorological and time-based features",2024,12,paper,Artificial neural network,NaN
Machine learning-based novel-shaped THz MIMO antenna with a slotted ground plane for future 6G applications,,,2024,12,paper,Ground plane,NaN
IoT-enabled biosensors for real-time monitoring and early detection of chronic diseases,"[Purpose] The main objective of this study is to examine and highlight the substantial impact integrating Internet Things (IoT) technology biosensors in healthcare sector, focusing on their potential drive advancements improvements healthcare. Emphasis placed tackling global challenge posed by chronic diseases proposing an all-encompassing system that facilitates real-time monitoring, early detection, remote management these conditions. Chronic diseases, distinguished prolonged duration gradual progression, have emerged as a marked for systems worldwide. This paper seeks illustrate how biosensors, with capability identify specific biomarkers, can play pivotal role delivering personalized patient care, enhancing outcomes, mitigating expenses.[Methods] review was conducted using systematic comprehensive approach analyze integration monitoring detection diseases. Relevant literature sourced from reputable databases, including IEEE Xplore, PubMed, Elsevier's ScienceDirect, studies published between 2014 2024. Keywords such “IoT healthcare,” “biosensors diseases,” “real-time systems” guided selection process. included original research articles, papers, case studies, which were critically analyzed assess current advancements, challenges, future directions interdisciplinary field. findings synthesized provide in-depth understanding IoT-enabled are transforming healthcare, particularly disease management.[Results] explores IoT combination offers cost reduction. Applications include cardiac health, glucose management, elderly care. Despite ongoing promise optimize accuracy, efficiency, ethical soundness, ushering patient-centric era.[Conclusion] addressing challenges highlights convergence facilitating By surpassing limitations traditional systems, continuous insights into patients' enabling proactive interventions. Their applications demonstrated diverse domains, showcasing advancing precision medicine improving outcomes. technical hurdles, miniaturization, edge computing, AI-driven analytics aim enhance practices, paving way era.","[Purpose] The main objective of this study is to examine and highlight the substantial impact integrating Internet Things (IoT) technology biosensors in healthcare sector, focusing on their potential drive advancements improvements healthcare. Emphasis placed tackling global challenge posed by chronic diseases proposing an all-encompassing system that facilitates real-time monitoring, early detection, remote management these conditions. Chronic diseases, distinguished prolonged duration gradual progression, have emerged as a marked for systems worldwide. This paper seeks illustrate how biosensors, with capability identify specific biomarkers, can play pivotal role delivering personalized patient care, enhancing outcomes, mitigating expenses.[Methods] review was conducted using systematic comprehensive approach analyze integration monitoring detection diseases. Relevant literature sourced from reputable databases, including IEEE Xplore, PubMed, Elsevier's ScienceDirect, studies published between 2014 2024. Keywords such “IoT healthcare,” “biosensors diseases,” “real-time systems” guided selection process. included original research articles, papers, case studies, which were critically analyzed assess current advancements, challenges, future directions interdisciplinary field. findings synthesized provide in-depth understanding IoT-enabled are transforming healthcare, particularly disease management.[Results] explores IoT combination offers cost reduction. Applications include cardiac health, glucose management, elderly care. Despite ongoing promise optimize accuracy, efficiency, ethical soundness, ushering patient-centric era.[Conclusion] addressing challenges highlights convergence facilitating By surpassing limitations traditional systems, continuous insights into patients' enabling proactive interventions. Their applications demonstrated diverse domains, showcasing advancing precision medicine improving outcomes. technical hurdles, miniaturization, edge computing, AI-driven analytics aim enhance practices, paving way era. IoT-enabled biosensors for real-time monitoring and early detection of chronic diseases",2024,12,paper,Internet of Things,NaN
How Does the Psychiatrist Know?,"How do clinical psychiatrists arrive at their diagnostic conclusions? Little attention has been directed to this question by philosophers of psychiatry. Adrian Kind presents a systematic, in-depth philosophical investigation into and argues that psychiatric reasoning can be understood as model-based procedure analogous scientific reasoning. To support this, he draws on ideas from the philosophy science, psychiatry, cognitive artificial intelligence. This study is an invaluable resource for practicing psychiatrists, interested in researchers intelligence or science medical cognition.","How do clinical psychiatrists arrive at their diagnostic conclusions? Little attention has been directed to this question by philosophers of psychiatry. Adrian Kind presents a systematic, in-depth philosophical investigation into and argues that psychiatric reasoning can be understood as model-based procedure analogous scientific reasoning. To support this, he draws on ideas from the philosophy science, psychiatry, cognitive artificial intelligence. This study is an invaluable resource for practicing psychiatrists, interested in researchers intelligence or science medical cognition. How Does the Psychiatrist Know?",2024,12,paper,Psychology,NaN
Decoding TDP-43: the molecular chameleon of neurodegenerative diseases,"TAR DNA-binding protein 43 (TDP-43) has emerged as a critical player in neurodegenerative disorders, with its dysfunction implicated wide spectrum of diseases including amyotrophic lateral sclerosis (ALS), frontotemporal lobar degeneration (FTLD), and Alzheimer's disease (AD). This comprehensive review explores the multifaceted roles TDP-43 both physiological pathological contexts. We delve into TDP-43's crucial functions RNA metabolism, splicing regulation, mRNA stability, miRNA biogenesis. Particular emphasis is placed on recent discoveries regarding involvement DNA interactions chromatin dynamics, highlighting broader impact gene expression genome stability. The also examines complex pathogenesis TDP-43-related discussing protein's propensity for aggregation, effects mitochondrial function, non-cell autonomous impacts glial cells. provide an in-depth analysis pathology across various conditions, from well-established associations ALS FTLD to emerging such Huntington's Niemann-Pick C disease. potential therapeutic target explored, focus developments targeting cryptic exon inclusion other TDP-43-mediated processes. synthesizes current knowledge biology pathology, offering insights central role neurodegeneration promising avenues future research interventions.","TAR DNA-binding protein 43 (TDP-43) has emerged as a critical player in neurodegenerative disorders, with its dysfunction implicated wide spectrum of diseases including amyotrophic lateral sclerosis (ALS), frontotemporal lobar degeneration (FTLD), and Alzheimer's disease (AD). This comprehensive review explores the multifaceted roles TDP-43 both physiological pathological contexts. We delve into TDP-43's crucial functions RNA metabolism, splicing regulation, mRNA stability, miRNA biogenesis. Particular emphasis is placed on recent discoveries regarding involvement DNA interactions chromatin dynamics, highlighting broader impact gene expression genome stability. The also examines complex pathogenesis TDP-43-related discussing protein's propensity for aggregation, effects mitochondrial function, non-cell autonomous impacts glial cells. provide an in-depth analysis pathology across various conditions, from well-established associations ALS FTLD to emerging such Huntington's Niemann-Pick C disease. potential therapeutic target explored, focus developments targeting cryptic exon inclusion other TDP-43-mediated processes. synthesizes current knowledge biology pathology, offering insights central role neurodegeneration promising avenues future research interventions. Decoding TDP-43: the molecular chameleon of neurodegenerative diseases",2024,12,paper,Neurodegeneration,NaN
Artificial intelligence and machine learning techniques for power quality event classification: a focused review and future insights,"Power Quality (PQ) disturbances are critical in modern power systems, significantly impacting electrical networks' stability, reliability, and efficiency. With the increasing penetration of renewable energy sources, non-linear loads, electronic devices, detection, classification, mitigation PQ have become more complex. Traditional analysis methods, which rely heavily on human expertise rule-based often insufficient handling growing complexity volume data real-time applications. This review comprehensively analyzes latest advancements Artificial Intelligence (AI) Machine Learning (ML) techniques applied to analysis, achieving classification accuracies as high 99.94 % with hybrid approaches like dual-tree wavelet packet transforms combined extreme learning machine (ELM). Integrating advanced signal processing techniques, such empirical mode decomposition, has demonstrated accuracy improvements up 5 challenging scenarios. paper explores challenges associated AI-based including need for large datasets, overfitting issues, lack interpretability complex models. Future research directions outlined, emphasizing development models, explainable AI adaptability dynamic grid conditions. provides a holistic understanding state-of-the-art AI/ML methods analysis. It highlights their potential transform systems by ensuring higher better fault efficient delivery.","Power Quality (PQ) disturbances are critical in modern power systems, significantly impacting electrical networks' stability, reliability, and efficiency. With the increasing penetration of renewable energy sources, non-linear loads, electronic devices, detection, classification, mitigation PQ have become more complex. Traditional analysis methods, which rely heavily on human expertise rule-based often insufficient handling growing complexity volume data real-time applications. This review comprehensively analyzes latest advancements Artificial Intelligence (AI) Machine Learning (ML) techniques applied to analysis, achieving classification accuracies as high 99.94 % with hybrid approaches like dual-tree wavelet packet transforms combined extreme learning machine (ELM). Integrating advanced signal processing techniques, such empirical mode decomposition, has demonstrated accuracy improvements up 5 challenging scenarios. paper explores challenges associated AI-based including need for large datasets, overfitting issues, lack interpretability complex models. Future research directions outlined, emphasizing development models, explainable AI adaptability dynamic grid conditions. provides a holistic understanding state-of-the-art AI/ML methods analysis. It highlights their potential transform systems by ensuring higher better fault efficient delivery. Artificial intelligence and machine learning techniques for power quality event classification: a focused review and future insights",2024,12,paper,Event (particle physics),NaN
Is the Future of Materials Amorphous? Challenges and Opportunities in Simulations of Amorphous Materials,"Amorphous solids form an enormous and underutilized class of materials. In order to drive the discovery new useful amorphous materials further we need achieve a closer convergence between computational experimental methods. this review, highlight some important gaps simulations experiments, discuss popular state-of-the-art techniques such as Activation Relaxation Technique <i>nouveau</i> (ARTn) Reverse Monte Carlo (RMC), introduce more recent advances: machine learning interatomic potentials (MLIPs) generative for matter (e.g., MAP). Examples are drawn from silicon silica literature well molecular glasses. Our outlook stresses methods extend time- length-scales accessible through numerical simulations.","Amorphous solids form an enormous and underutilized class of materials. In order to drive the discovery new useful amorphous materials further we need achieve a closer convergence between computational experimental methods. this review, highlight some important gaps simulations experiments, discuss popular state-of-the-art techniques such as Activation Relaxation Technique <i>nouveau</i> (ARTn) Reverse Monte Carlo (RMC), introduce more recent advances: machine learning interatomic potentials (MLIPs) generative for matter (e.g., MAP). Examples are drawn from silicon silica literature well molecular glasses. Our outlook stresses methods extend time- length-scales accessible through numerical simulations. Is the Future of Materials Amorphous? Challenges and Opportunities in Simulations of Amorphous Materials",2024,12,paper,Amorphous solid,NaN
How and when generative AI use affects employee incremental and radical creativity: an empirical study in China,"Purpose The potential of generative AI (GenAI) to stimulate employee creativity has received extensive attention from industry and academia. However, there is still limited research on strategically using GenAI leverage its positive effects creativity. This study aims clarify the different use purposes Design/methodology/approach Based self-determination theory, this explores work-related nonwork-related incremental radical through mediator role exploratory exploitative learning boundary perceived ease use. constructs a theoretical model uses structural equation modeling test by analyzing survey data 330 employees. Findings (1) Work-related positively impacts learning; (2) contributes more than learning, while (3) stronger impact creativity, creativity; (4) weakens learning. Originality/value First, enriches revealing relationship between Second, mediating Finally, moderating","Purpose The potential of generative AI (GenAI) to stimulate employee creativity has received extensive attention from industry and academia. However, there is still limited research on strategically using GenAI leverage its positive effects creativity. This study aims clarify the different use purposes Design/methodology/approach Based self-determination theory, this explores work-related nonwork-related incremental radical through mediator role exploratory exploitative learning boundary perceived ease use. constructs a theoretical model uses structural equation modeling test by analyzing survey data 330 employees. Findings (1) Work-related positively impacts learning; (2) contributes more than learning, while (3) stronger impact creativity, creativity; (4) weakens learning. Originality/value First, enriches revealing relationship between Second, mediating Finally, moderating How and when generative AI use affects employee incremental and radical creativity: an empirical study in China",2024,12,paper,Creativity,NaN
Artificial neural network model using Levenberg Marquardt algorithm to analyse transient flow and thermal characteristics of micropolar nanofluid in a microchannel,"The application of artificial neural network has kept the whole world amazed, as it flourished its roots to analyse different domains science and technology. current article is modelled bear witness how administered study heat transfer fluid flow problems. model constructed analyses mixed convective unsteady micropolar through microchannel in presence activation energy magnetic field using Buongiorno's model. No slip boundary conditions are employed. partial differential equation solved finite difference method. Levenberg-Marquardt algorithm with feed-forward backpropagation method trained. results analysis show that material parameter lowers fluid's velocity. For higher effects, micro-rotation profile maximises at left half minimises right microchannel. temperature increases increasing Eckert number thermophoresis parameter. reaction rate a depleting function, while an enhancing function solutal profile. obtained from for all 8 scenarios highly reliable due high accuracy, which pleasantly deliberated by mean square error values, histograms, training, regression graphs absolute carried out range 10−4 10−5. prominent conclusion sophisticated tool predict subsequent sequel transport over long period time, reducing computational time solve complicated","The application of artificial neural network has kept the whole world amazed, as it flourished its roots to analyse different domains science and technology. current article is modelled bear witness how administered study heat transfer fluid flow problems. model constructed analyses mixed convective unsteady micropolar through microchannel in presence activation energy magnetic field using Buongiorno's model. No slip boundary conditions are employed. partial differential equation solved finite difference method. Levenberg-Marquardt algorithm with feed-forward backpropagation method trained. results analysis show that material parameter lowers fluid's velocity. For higher effects, micro-rotation profile maximises at left half minimises right microchannel. temperature increases increasing Eckert number thermophoresis parameter. reaction rate a depleting function, while an enhancing function solutal profile. obtained from for all 8 scenarios highly reliable due high accuracy, which pleasantly deliberated by mean square error values, histograms, training, regression graphs absolute carried out range 10−4 10−5. prominent conclusion sophisticated tool predict subsequent sequel transport over long period time, reducing computational time solve complicated Artificial neural network model using Levenberg Marquardt algorithm to analyse transient flow and thermal characteristics of micropolar nanofluid in a microchannel",2024,12,paper,Nanofluid,NaN
"Visible light-driven copper vanadate/biochar nanocomposite for heterogeneous photocatalysis degradation of tetracycline: Performance, mechanism, and application of machine learning",,,2024,12,paper,Nanocomposite,NaN
An Automated Compliance Framework for Critical Infrastructure Security Through Artificial Intelligence,"Current data on cybercrime shows a rising influence of online threats, leading to significant financial impacts across vital industries like finance, healthcare, and energy. These encompass the theft confidential information, service interruptions, expenses tied breach remediation, underscoring urgent necessity for strengthened cybersecurity strategies. Machine learning (ML) is highly effective in signifying standards, leveraging large-scale analysis, pattern recognition, adaptability emerging threats. Unlike other traditional methods such as rule-based that relay predefined criteria. This study presents an automated ML framework recommend audits, compliance measures, enhancing monitoring infrastructure systematically. Nine including seven international (e.g., ISO/IEC 27001:2022, NIST, CIS) two national standards (UAE, KSA), were analyzed using from official sources. Data preprocessing addressed duplicates missing values, with validation via Pearson Correlation Chi-square tests (Chi-square = 55.79, p 0.0017). Attributes extracted Term Frequency-Inverse Document Frequency (TF-IDF) technique refined through Recursive Feature Elimination (RFE). A content-based filtering (CBF) recommender system, aligned organizational maturity levels, was developed enhanced feedback loop user insights. The recommendation model validated three growth scenarios: ad-hoc, managed, adaptive. UAE standard recommended 158 controls Scenario-1, while KSA led Scenario-2. We evaluate performance 3-ML classifiers Random Forest (RF), K-Nearest Neighbor (KNN), Support Vector (SVM). Model assessed F1 score ROC AUC score. Testing adaptive scenarios showed RF classifier achieved 81% accuracy 0.98. supports alignment global enhances governance, enables ongoing tracking, aiding resilience improving GCI rankings.","Current data on cybercrime shows a rising influence of online threats, leading to significant financial impacts across vital industries like finance, healthcare, and energy. These encompass the theft confidential information, service interruptions, expenses tied breach remediation, underscoring urgent necessity for strengthened cybersecurity strategies. Machine learning (ML) is highly effective in signifying standards, leveraging large-scale analysis, pattern recognition, adaptability emerging threats. Unlike other traditional methods such as rule-based that relay predefined criteria. This study presents an automated ML framework recommend audits, compliance measures, enhancing monitoring infrastructure systematically. Nine including seven international (e.g., ISO/IEC 27001:2022, NIST, CIS) two national standards (UAE, KSA), were analyzed using from official sources. Data preprocessing addressed duplicates missing values, with validation via Pearson Correlation Chi-square tests (Chi-square = 55.79, p 0.0017). Attributes extracted Term Frequency-Inverse Document Frequency (TF-IDF) technique refined through Recursive Feature Elimination (RFE). A content-based filtering (CBF) recommender system, aligned organizational maturity levels, was developed enhanced feedback loop user insights. The recommendation model validated three growth scenarios: ad-hoc, managed, adaptive. UAE standard recommended 158 controls Scenario-1, while KSA led Scenario-2. We evaluate performance 3-ML classifiers Random Forest (RF), K-Nearest Neighbor (KNN), Support Vector (SVM). Model assessed F1 score ROC AUC score. Testing adaptive scenarios showed RF classifier achieved 81% accuracy 0.98. supports alignment global enhances governance, enables ongoing tracking, aiding resilience improving GCI rankings. An Automated Compliance Framework for Critical Infrastructure Security Through Artificial Intelligence",2024,12,paper,Critical infrastructure,NaN
IMPROVING PREDICTION ACCURACY OF DEEP LEARNING FOR BRAIN CANCER DIAGNOSIS USING POLYAK-RUPPERT OPTIMIZATION,"Accurate and reliable diagnosis is critical for effective treatment planning brain cancer. Recent advancements in deep learning have significantly enhanced diagnostic capabilities, but challenges persist optimizing model performance diverse complex datasets. This study investigates the application of Polyak-Ruppert Optimization (PRO) to improve prediction accuracy conventional models cancer diagnosis. Utilizing REpository Molecular BRAin Neoplasia DaTa (REMBRANDT) database, proposed framework incorporates advanced PRO technique stabilize training enhance generalization. The PRO’s impacts on convergence rates, robustness, predictive across multiple types are analyzed. Experimental results demonstrate that VGG ResNet employing outperform architectures such as classification metrics accuracy, sensitivity, specificity. potential optimization strategies refine applications oncology paves way more accurate, efficient, interpretable systems.","Accurate and reliable diagnosis is critical for effective treatment planning brain cancer. Recent advancements in deep learning have significantly enhanced diagnostic capabilities, but challenges persist optimizing model performance diverse complex datasets. This study investigates the application of Polyak-Ruppert Optimization (PRO) to improve prediction accuracy conventional models cancer diagnosis. Utilizing REpository Molecular BRAin Neoplasia DaTa (REMBRANDT) database, proposed framework incorporates advanced PRO technique stabilize training enhance generalization. The PRO’s impacts on convergence rates, robustness, predictive across multiple types are analyzed. Experimental results demonstrate that VGG ResNet employing outperform architectures such as classification metrics accuracy, sensitivity, specificity. potential optimization strategies refine applications oncology paves way more accurate, efficient, interpretable systems. IMPROVING PREDICTION ACCURACY OF DEEP LEARNING FOR BRAIN CANCER DIAGNOSIS USING POLYAK-RUPPERT OPTIMIZATION",2024,12,paper,Artificial intelligence,NaN
"Virtual reality-assisted prediction of adult ADHD based on eye tracking, EEG, actigraphy and behavioral indices: a machine learning analysis of independent training and test samples",,,2024,12,paper,Actigraphy,NaN
Assessing ChatGPT responses to common patient questions regarding total ankle arthroplasty,"ABSTRACT Purpose Artificial Intelligence is becoming increasingly integrated into healthcare, making it essential to assess its potential as a reliable information source for patient queries in the ambit of orthopaedic surgery. In literature, being employed foot and ankle surgery total hip arthroplasty. The aim present study was evaluate ability Chat Generative Pretrained Transformer (ChatGPT) version 3.5 give accurate, complete comprehensive responses most common questions which are usually asked by surgeon regarding Methods Ten were selected two surgeons then ChatGPT used answer these questions. analyzed using an accuracy score modified DISCERN clarity. WordCalc software package (educational‐level indices) readability responses. Results Most ChatGPT's considered excellent not requiring clarification or satisfactory minimal clarification. Indeed, 2, suggesting that overall clarification, mean 51, good‐fair. Conclusions demonstrates tool responding related arthroplasty, offering clear mostly accurate information. While current performance based on available ongoing advancements artificial intelligence may further enhance utility healthcare communication. However, studies required role more precisely clinical settings. Levels Evidence Not applicable.","ABSTRACT Purpose Artificial Intelligence is becoming increasingly integrated into healthcare, making it essential to assess its potential as a reliable information source for patient queries in the ambit of orthopaedic surgery. In literature, being employed foot and ankle surgery total hip arthroplasty. The aim present study was evaluate ability Chat Generative Pretrained Transformer (ChatGPT) version 3.5 give accurate, complete comprehensive responses most common questions which are usually asked by surgeon regarding Methods Ten were selected two surgeons then ChatGPT used answer these questions. analyzed using an accuracy score modified DISCERN clarity. WordCalc software package (educational‐level indices) readability responses. Results Most ChatGPT's considered excellent not requiring clarification or satisfactory minimal clarification. Indeed, 2, suggesting that overall clarification, mean 51, good‐fair. Conclusions demonstrates tool responding related arthroplasty, offering clear mostly accurate information. While current performance based on available ongoing advancements artificial intelligence may further enhance utility healthcare communication. However, studies required role more precisely clinical settings. Levels Evidence Not applicable. Assessing ChatGPT responses to common patient questions regarding total ankle arthroplasty",2024,12,paper,CLARITY,NaN
